SFLRW1749707259,2025-09-17 11:15:00.000000,SIGENERGY,-134.0,1.0,80.0,3.0,5040.0,20170.0,8468.0,-312.0
SFLRW1749707259,2025-09-17 12:05:00.000000,SIGENERGY,-131.0,1.0,80.0,6.0,5040.0,20170.0,10097.0,-458.0
SFLRW1749707259,2025-09-17 10:30:00.000000,SIGENERGY,-160.0,1.0,80.0,-12.0,5040.0,20170.0,8413.0,-415.0
SFLRW1749707259,2025-09-17 10:45:00.000000,SIGENERGY,-135.0,1.0,80.0,-8.0,5040.0,20170.0,9987.0,-431.0
SFLRW1749707259,2025-09-17 12:40:00.000000,SIGENERGY,-138.0,1.0,80.0,5.0,5040.0,20170.0,7444.0,-567.0
YPEFC1753872705,2025-09-17 10:30:00.000000,SIGENERGY,-128.0,2.0,70.0,0.0,7580.0,17710.0,8663.0,3031.0
YPEFC1753872705,2025-09-17 12:20:00.000000,SIGENERGY,-130.0,2.0,70.0,1.0,7580.0,17710.0,6403.0,3058.0
YPEFC1753872705,2025-09-17 09:25:00.000000,SIGENERGY,-135.0,2.0,70.0,5.0,7590.0,17710.0,7531.0,2808.0
YPEFC1753872705,2025-09-17 09:55:00.000000,SIGENERGY,-129.0,2.0,70.0,3.0,7590.0,17710.0,9117.0,2933.0
YPEFC1753872705,2025-09-17 10:15:00.000000,SIGENERGY,-134.0,2.0,70.0,7.0,7580.0,17710.0,6537.0,3132.0
SFLRW1749707259,2025-09-17 09:15:00.000000,SIGENERGY,-130.0,2.0,80.0,0.0,5030.0,20140.0,7720.0,-294.0
SFLRW1749707259,2025-09-17 09:35:00.000000,SIGENERGY,-130.0,2.0,80.0,-2.0,5030.0,20140.0,7487.0,-434.0
SFLRW1749707259,2025-09-17 12:10:00.000000,SIGENERGY,-131.0,2.0,80.0,-2.0,5030.0,20160.0,7862.0,-524.0
SFLRW1749707259,2025-09-17 11:10:00.000000,SIGENERGY,-138.0,2.0,80.0,4.0,5030.0,20160.0,10559.0,-376.0
SFLRW1749707259,2025-09-17 12:20:00.000000,SIGENERGY,-135.0,2.0,80.0,0.0,5040.0,20170.0,7843.0,-547.0
YPEFC1753872705,2025-09-17 11:50:00.000000,SIGENERGY,-135.0,3.0,70.0,7.0,7580.0,17710.0,7346.0,3116.0
YPEFC1753872705,2025-09-17 12:25:00.000000,SIGENERGY,-130.0,3.0,70.0,-1.0,7580.0,17710.0,6419.0,3111.0
SFLRW1749707259,2025-09-17 10:00:00.000000,SIGENERGY,-129.0,3.0,80.0,-1.0,5030.0,20140.0,10710.0,-456.0
SFLRW1749707259,2025-09-17 12:50:00.000000,SIGENERGY,-137.0,3.0,80.0,4.0,5030.0,20160.0,7983.0,-540.0
YPEFC1753872705,2025-09-17 10:50:00.000000,SIGENERGY,-132.0,5.0,70.0,4.0,7580.0,17710.0,6492.0,3004.0
CUNXD1753369552,2025-09-17 13:15:00.000000,SIGENERGY,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
SFLRW1749707259,2025-09-17 13:15:00.000000,SIGENERGY,-135.0,-1.0,80.0,6.0,5040.0,20160.0,12214.0,-261.0
YPEFC1753872705,2025-09-17 13:20:00.000000,SIGENERGY,-130.0,-5.0,70.0,3.0,7580.0,17710.0,8790.0,3589.0
CUNXD1753369552,2025-09-17 13:20:00.000000,SIGENERGY,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
SFLRW1749707259,2025-09-17 13:20:00.000000,SIGENERGY,-133.0,-1.0,80.0,-3.0,5030.0,20160.0,12234.0,-341.0
YPEFC1753872705,2025-09-17 13:25:00.000000,SIGENERGY,-129.0,-2.0,70.0,4.0,7580.0,17710.0,10345.0,3602.0
CUNXD1753369552,2025-09-17 13:25:00.000000,SIGENERGY,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
SFLRW1749707259,2025-09-17 13:25:00.000000,SIGENERGY,-130.0,1.0,80.0,-1.0,5040.0,20160.0,7969.0,-341.0
YPEFC1753872705,2025-09-17 13:30:00.000000,SIGENERGY,-131.0,-3.0,70.0,4.0,7580.0,17710.0,8939.0,3504.0
CUNXD1753369552,2025-09-17 13:30:00.000000,SIGENERGY,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
SFLRW1749707259,2025-09-17 13:30:00.000000,SIGENERGY,-135.0,-1.0,80.0,2.0,5030.0,20160.0,8070.0,-305.0
YPEFC1753872705,2025-09-17 13:35:00.000000,SIGENERGY,-132.0,2.0,70.0,4.0,7580.0,17710.0,7103.0,3611.0
CUNXD1753369552,2025-09-17 13:35:00.000000,SIGENERGY,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
SFLRW1749707259,2025-09-17 13:35:00.000000,SIGENERGY,-136.0,1.0,80.0,2.0,5030.0,20160.0,12156.0,-423.0
YPEFC1753872705,2025-09-17 13:40:00.000000,SIGENERGY,-131.0,-1.0,70.0,3.0,7580.0,17710.0,7048.0,3583.0
CUNXD1753369552,2025-09-17 13:40:00.000000,SIGENERGY,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
SFLRW1749707259,2025-09-17 13:40:00.000000,SIGENERGY,-136.0,0.0,80.0,1.0,5030.0,20160.0,9762.0,-545.0
YPEFC1753872705,2025-09-17 13:45:00.000000,SIGENERGY,-131.0,-6.0,70.0,3.0,7580.0,17710.0,7197.0,3608.0
CUNXD1753369552,2025-09-17 13:45:00.000000,SIGENERGY,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
SFLRW1749707259,2025-09-17 13:45:00.000000,SIGENERGY,-136.0,-1.0,80.0,2.0,5030.0,20160.0,7429.0,-425.0
YPEFC1753872705,2025-09-17 13:50:00.000000,SIGENERGY,-131.0,6.0,70.0,4.0,7580.0,17710.0,7133.0,3568.0
CUNXD1753369552,2025-09-17 13:50:00.000000,SIGENERGY,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
SFLRW1749707259,2025-09-17 13:50:00.000000,SIGENERGY,-134.0,-1.0,80.0,-3.0,5020.0,20160.0,7380.0,-483.0
YPEFC1753872705,2025-09-17 13:55:00.000000,SIGENERGY,-130.0,-3.0,70.0,3.0,7580.0,17710.0,7445.0,3524.0
CUNXD1753369552,2025-09-17 13:55:00.000000,SIGENERGY,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
SFLRW1749707259,2025-09-17 13:55:00.000000,SIGENERGY,-134.0,0.0,80.0,1.0,5030.0,20160.0,7630.0,-496.0
YPEFC1753872705,2025-09-17 14:00:00.000000,SIGENERGY,-132.0,-9.0,70.0,4.0,7580.0,17710.0,7272.0,3478.0
CUNXD1753369552,2025-09-17 14:00:00.000000,SIGENERGY,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
SFLRW1749707259,2025-09-17 14:00:00.000000,SIGENERGY,-135.0,1.0,80.0,3.0,5030.0,20160.0,9968.0,-468.0
